,CUSTOMER,Parameter.BondType,Parameter.Group,Parameter.No,Parameter.No_1,WIRE_SIZE,Parameter.Max,Parameter.Min,Parameter.Value,MEANX,PRED
232,STM,BSOB Wire,3003,6,Contact,0.6 MIL GMG TYPE,0,0,0,22.108,23.03247880179859
233,STM,BSOB Ball,3001,3,Contact,0.6 MIL GMG TYPE,0,0,0,22.108,22.992740843900926
234,STM,BSOB Wire,3003,6,Contact,0.6 MIL GMG TYPE,0,0,0,22.108,23.03247880179859
235,STM,BSOB Ball,3001,3,Contact,0.6 MIL GMG TYPE,0,0,0,22.108,22.992740843900926
236,STM,BSOB Wire,3003,6,Contact,0.6 MIL GMG TYPE,0,0,0,25.09,23.03247880179859
237,STM,Normal Wire,3003,5,Contact,0.6 MIL GMG TYPE,0,0,0,23.298000000000002,22.883405665549557
238,STM,BSOB Ball,3001,3,Contact,0.6 MIL GMG TYPE,0,0,0,23.298000000000002,22.992740843900926
239,STM,BSOB Wire,3003,6,Contact,0.6 MIL GMG TYPE,0,0,0,23.298000000000002,23.03247880179859
240,STM,Normal Wire,3003,5,Contact,0.6 MIL GMG TYPE,0,0,0,23.298000000000002,22.883405665549557
241,STM,BSOB Ball,3001,3,Contact,0.6 MIL GMG TYPE,0,0,0,23.298000000000002,22.992740843900926
242,STM,BSOB Wire,3003,6,Contact,0.6 MIL GMG TYPE,0,0,0,23.298000000000002,23.03247880179859
243,STM,Normal Wire,3003,5,Contact,0.6 MIL GMG TYPE,0,0,0,23.298000000000002,22.883405665549557
244,STM,BSOB Wire,3003,6,Contact,0.6 MIL GMG TYPE,0,0,0,23.298000000000002,23.03247880179859
245,STM,Normal Wire,3003,5,Contact,0.6 MIL GMG TYPE,0,0,0,23.298000000000002,22.883405665549557
246,STM,BSOB Ball,3001,3,Contact,0.6 MIL GMG TYPE,0,0,0,23.298000000000002,22.992740843900926
247,STM,BSOB Ball,3001,3,Contact,0.6 MIL GMG TYPE,0,0,0,23.298000000000002,22.992740843900926
248,STM,BSOB Wire,3003,6,Contact,0.6 MIL GMG TYPE,0,0,0,23.298000000000002,23.03247880179859
249,STM,BSOB Wire,3003,6,Contact,0.6 MIL GMG TYPE,0,0,0,23.298000000000002,23.03247880179859
250,STM,BSOB Ball,3001,3,Contact,0.6 MIL GMG TYPE,0,0,0,23.298000000000002,22.992740843900926
251,STM,Normal Wire,3003,5,Contact,0.6 MIL GMG TYPE,0,0,0,23.298000000000002,22.883405665549557
252,STM,BSOB Ball,3001,3,Contact,0.6 MIL GMG TYPE,0,0,0,23.298000000000002,22.992740843900926
253,STM,BSOB Wire,3003,6,Contact,0.6 MIL GMG TYPE,0,0,0,23.298000000000002,23.03247880179859
254,STM,BSOB Wire,3003,6,Contact,0.6 MIL GMG TYPE,0,0,0,23.298000000000002,23.03247880179859
255,STM,BSOB Ball,3001,3,Contact,0.6 MIL GMG TYPE,0,0,0,18.124000000000002,22.992740843900926
256,STM,Normal Wire,3003,5,Contact,0.6 MIL GMG TYPE,0,0,0,18.124000000000002,22.883405665549557
257,STM,BSOB Wire,3003,6,Contact,0.6 MIL GMG TYPE,0,0,0,18.124000000000002,23.03247880179859
258,STM,BSOB Wire,3003,6,Contact,0.6 MIL GMG TYPE,0,0,0,18.124000000000002,23.03247880179859
259,STM,Normal Wire,3003,5,Contact,0.6 MIL GMG TYPE,0,0,0,18.124000000000002,22.883405665549557
260,STM,BSOB Ball,3001,3,Contact,0.6 MIL GMG TYPE,0,0,0,18.124000000000002,22.992740843900926
261,STM,Normal Wire,3003,5,Contact,0.6 MIL GMG TYPE,0,0,0,18.124000000000002,22.883405665549557
262,STM,BSOB Wire,3003,6,Contact,0.6 MIL GMG TYPE,0,0,0,18.124000000000002,23.03247880179859
263,STM,Normal Wire,3003,5,Contact,0.6 MIL GMG TYPE,0,0,0,18.124000000000002,22.883405665549557
264,STM,BSOB Ball,3001,3,Contact,0.6 MIL GMG TYPE,0,0,0,18.124000000000002,22.992740843900926
265,STM,BSOB Wire,3003,6,Contact,0.6 MIL GMG TYPE,0,0,0,18.124000000000002,23.03247880179859
266,STM,BSOB Ball,3001,3,Contact,0.6 MIL GMG TYPE,0,0,0,18.124000000000002,22.992740843900926
267,STM,BSOB Wire,3003,6,Contact,0.6 MIL GMG TYPE,0,0,0,18.124000000000002,23.03247880179859
268,STM,BSOB Ball,3001,3,Contact,0.6 MIL GMG TYPE,0,0,0,18.124000000000002,22.992740843900926
269,STM,BSOB Wire,3003,6,Contact,0.6 MIL GMG TYPE,0,0,0,18.124000000000002,23.03247880179859
270,STM,Normal Wire,3003,5,Contact,0.6 MIL GMG TYPE,0,0,0,18.124000000000002,22.883405665549557
271,STM,BSOB Ball,3001,3,Contact,0.6 MIL GMG TYPE,0,0,0,23.298000000000002,22.992740843900926
272,STM,BSOB Wire,3003,6,Contact,0.6 MIL GMG TYPE,0,0,0,23.298000000000002,23.03247880179859
273,STM,BSOB Ball,3001,3,Contact,0.6 MIL GMG TYPE,0,0,0,23.298000000000002,22.992740843900926
274,STM,BSOB Ball,3001,3,Contact,0.6 MIL GMG TYPE,0,0,0,23.968000000000004,22.992740843900926
275,STM,Normal Wire,3003,5,Contact,0.6 MIL GMG TYPE,0,0,0,23.968000000000004,22.883405665549557
276,STM,BSOB Wire,3003,6,Contact,0.6 MIL GMG TYPE,0,0,0,23.968000000000004,23.03247880179859
277,STM,BSOB Ball,3001,3,Contact,0.6 MIL GMG TYPE,0,0,0,23.968000000000004,22.992740843900926
278,STM,BSOB Wire,3003,6,Contact,0.6 MIL GMG TYPE,0,0,0,23.968000000000004,23.03247880179859
279,STM,Normal Wire,3003,5,Contact,0.6 MIL GMG TYPE,0,0,0,23.968000000000004,22.883405665549557
280,STM,BSOB Ball,3001,3,Contact,0.6 MIL GMG TYPE,0,0,0,25.09,22.992740843900926
281,STM,BSOB Wire,3003,6,Contact,0.6 MIL GMG TYPE,0,0,0,25.09,23.03247880179859
282,STM,BSOB Wire,3003,6,Contact,0.6 MIL GMG TYPE,0,0,0,25.09,23.03247880179859
283,STM,Normal Wire,3003,5,Contact,0.6 MIL GMG TYPE,0,0,0,25.09,22.883405665549557
284,STM,BSOB Ball,3001,3,Contact,0.6 MIL GMG TYPE,0,0,0,25.09,22.992740843900926
285,STM,BSOB Wire,3003,6,Contact,0.6 MIL GMG TYPE,0,0,0,25.09,23.03247880179859
286,STM,BSOB Ball,3001,3,Contact,0.6 MIL GMG TYPE,0,0,0,25.09,22.992740843900926
287,STM,BSOB Ball,3001,3,Contact,0.6 MIL GMG TYPE,0,0,0,25.09,22.992740843900926
288,STM,BSOB Wire,3003,6,Contact,0.6 MIL GMG TYPE,0,0,0,25.09,23.03247880179859
289,STM,BSOB Ball,3001,3,Contact,0.6 MIL GMG TYPE,0,0,0,25.09,22.992740843900926
290,STM,Normal Wire,3003,5,Contact,0.6 MIL GMG TYPE,0,0,0,23.968000000000004,22.883405665549557
291,STM,BSOB Wire,3003,6,Contact,0.6 MIL GMG TYPE,0,0,0,23.968000000000004,23.03247880179859
292,STM,Normal Wire,3003,5,Contact,0.6 MIL GMG TYPE,0,0,0,23.968000000000004,22.883405665549557
293,STM,BSOB Wire,3003,6,Contact,0.6 MIL GMG TYPE,0,0,0,23.968000000000004,23.03247880179859
294,STM,BSOB Ball,3001,3,Contact,0.6 MIL GMG TYPE,0,0,0,23.968000000000004,22.992740843900926
295,STM,BSOB Ball,3001,3,Contact,0.6 MIL GMG TYPE,0,0,0,23.968000000000004,22.992740843900926
296,STM,BSOB Wire,3003,6,Contact,0.6 MIL GMG TYPE,0,0,0,23.968000000000004,23.03247880179859
297,STM,BSOB Ball,3001,3,Contact,0.6 MIL GMG TYPE,0,0,0,23.968000000000004,22.992740843900926
298,STM,BSOB Wire,3003,6,Contact,0.6 MIL GMG TYPE,0,0,0,23.968000000000004,23.03247880179859
299,STM,Normal Wire,3003,5,Contact,0.6 MIL GMG TYPE,0,0,0,23.968000000000004,22.883405665549557
300,STM,BSOB Ball,3001,3,Contact,0.6 MIL GMG TYPE,0,0,0,23.968000000000004,22.992740843900926
301,STM,BSOB Wire,3003,6,Contact,0.6 MIL GMG TYPE,0,0,0,23.968000000000004,23.03247880179859
302,STM,BSOB Ball,3001,3,Contact,0.6 MIL GMG TYPE,0,0,0,23.968000000000004,22.992740843900926
303,STM,BSOB Wire,3003,6,Contact,0.6 MIL GMG TYPE,0,0,0,23.968000000000004,23.03247880179859
304,STM,BSOB Ball,3001,3,Contact,0.6 MIL GMG TYPE,0,0,0,23.968000000000004,22.992740843900926
305,STM,BSOB Ball,3001,3,Base,0.6 MIL GMG TYPE,0,0,0,22.108,23.092237474547005
306,STM,BSOB Ball,3001,3,Base,0.6 MIL GMG TYPE,0,0,0,22.108,23.092237474547005
307,STM,BSOB Ball,3001,3,Base,0.6 MIL GMG TYPE,0,0,0,22.108,23.092237474547005
308,STM,BSOB Ball,3001,3,Base,0.6 MIL GMG TYPE,0,0,0,22.108,23.092237474547005
309,STM,BSOB Ball,3001,3,Base,0.6 MIL GMG TYPE,0,0,0,18.124000000000002,23.092237474547005
310,STM,BSOB Ball,3001,3,Base,0.6 MIL GMG TYPE,0,0,0,18.124000000000002,23.092237474547005
311,STM,BSOB Ball,3001,3,Base,0.6 MIL GMG TYPE,0,0,0,18.124000000000002,23.092237474547005
312,STM,BSOB Ball,3001,3,Base,0.6 MIL GMG TYPE,0,0,0,25.09,23.092237474547005
313,STM,BSOB Ball,3001,3,Base,0.6 MIL GMG TYPE,0,0,0,25.09,23.092237474547005
314,STM,BSOB Ball,3001,3,Base,0.6 MIL GMG TYPE,0,0,0,25.09,23.092237474547005
315,STM,BSOB Ball,3001,3,Base,0.6 MIL GMG TYPE,0,0,0,22.108,23.092237474547005
316,STM,BSOB Ball,3001,3,Base,0.6 MIL GMG TYPE,0,0,0,22.108,23.092237474547005
317,STM,BSOB Ball,3001,3,Base,0.6 MIL GMG TYPE,0,0,0,22.108,23.092237474547005
318,STM,BSOB Ball,3001,3,Base,0.6 MIL GMG TYPE,0,0,0,22.108,23.092237474547005
319,STM,BSOB Ball,3001,3,Base,0.6 MIL GMG TYPE,0,0,0,23.298000000000002,23.092237474547005
320,STM,BSOB Ball,3001,3,Base,0.6 MIL GMG TYPE,0,0,0,23.298000000000002,23.092237474547005
321,STM,BSOB Ball,3001,3,Base,0.6 MIL GMG TYPE,0,0,0,23.298000000000002,23.092237474547005
322,STM,BSOB Ball,3001,3,Base,0.6 MIL GMG TYPE,0,0,0,23.298000000000002,23.092237474547005
323,STM,BSOB Ball,3001,3,Base,0.6 MIL GMG TYPE,0,0,0,23.298000000000002,23.092237474547005
324,STM,BSOB Ball,3001,3,Base,0.6 MIL GMG TYPE,0,0,0,23.298000000000002,23.092237474547005
325,STM,BSOB Ball,3001,3,Base,0.6 MIL GMG TYPE,0,0,0,23.298000000000002,23.092237474547005
326,STM,BSOB Ball,3001,3,Base,0.6 MIL GMG TYPE,0,0,0,18.124000000000002,23.092237474547005
327,STM,BSOB Ball,3001,3,Base,0.6 MIL GMG TYPE,0,0,0,18.124000000000002,23.092237474547005
328,STM,BSOB Ball,3001,3,Base,0.6 MIL GMG TYPE,0,0,0,18.124000000000002,23.092237474547005
329,STM,BSOB Ball,3001,3,Base,0.6 MIL GMG TYPE,0,0,0,18.124000000000002,23.092237474547005
330,STM,BSOB Ball,3001,3,Base,0.6 MIL GMG TYPE,0,0,0,18.124000000000002,23.092237474547005
331,STM,BSOB Ball,3001,3,Base,0.6 MIL GMG TYPE,0,0,0,23.298000000000002,23.092237474547005
332,STM,BSOB Ball,3001,3,Base,0.6 MIL GMG TYPE,0,0,0,23.968000000000004,23.092237474547005
333,STM,BSOB Ball,3001,3,Base,0.6 MIL GMG TYPE,0,0,0,23.968000000000004,23.092237474547005
334,STM,BSOB Ball,3001,3,Base,0.6 MIL GMG TYPE,0,0,0,25.09,23.092237474547005
335,STM,BSOB Ball,3001,3,Base,0.6 MIL GMG TYPE,0,0,0,25.09,23.092237474547005
336,STM,BSOB Ball,3001,3,Base,0.6 MIL GMG TYPE,0,0,0,25.09,23.092237474547005
337,STM,BSOB Ball,3001,3,Base,0.6 MIL GMG TYPE,0,0,0,25.09,23.092237474547005
338,STM,BSOB Ball,3001,3,Base,0.6 MIL GMG TYPE,0,0,0,25.09,23.092237474547005
339,STM,BSOB Ball,3001,3,Base,0.6 MIL GMG TYPE,0,0,0,23.968000000000004,23.092237474547005
340,STM,BSOB Ball,3001,3,Base,0.6 MIL GMG TYPE,0,0,0,23.968000000000004,23.092237474547005
341,STM,BSOB Ball,3001,3,Base,0.6 MIL GMG TYPE,0,0,0,23.968000000000004,23.092237474547005
342,STM,BSOB Ball,3001,3,Base,0.6 MIL GMG TYPE,0,0,0,23.968000000000004,23.092237474547005
343,STM,BSOB Ball,3001,3,Base,0.6 MIL GMG TYPE,0,0,0,23.968000000000004,23.092237474547005
344,STM,BSOB Ball,3001,3,Base,0.6 MIL GMG TYPE,0,0,0,23.968000000000004,23.092237474547005
345,STM,Normal Wire,3002,1,Contact,0.6 MIL GMG TYPE,100,0,100,22.108,23.085935496524453
346,STM,Normal Wire,3002,1,Contact,0.6 MIL GMG TYPE,100,0,100,22.108,23.085935496524453
347,STM,Normal Wire,3002,1,Contact,0.6 MIL GMG TYPE,100,0,100,22.108,23.085935496524453
348,STM,Normal Wire,3002,1,Contact,0.6 MIL GMG TYPE,100,0,100,22.108,23.085935496524453
349,STM,Normal Wire,3002,1,Contact,0.6 MIL GMG TYPE,100,0,100,18.124000000000002,23.085935496524453
350,STM,Normal Wire,3002,1,Contact,0.6 MIL GMG TYPE,100,0,100,18.124000000000002,23.085935496524453
351,STM,Normal Wire,3002,1,Contact,0.6 MIL GMG TYPE,100,0,100,25.09,23.085935496524453
352,STM,Normal Wire,3002,1,Contact,0.6 MIL GMG TYPE,100,0,100,25.09,23.085935496524453
353,STM,Normal Wire,3002,1,Contact,0.6 MIL GMG TYPE,100,0,100,25.09,23.085935496524453
354,STM,Normal Wire,3002,1,Contact,0.6 MIL GMG TYPE,100,0,100,22.108,23.085935496524453
355,STM,Normal Wire,3002,1,Contact,0.6 MIL GMG TYPE,100,0,100,22.108,23.085935496524453
356,STM,Normal Wire,3002,1,Contact,0.6 MIL GMG TYPE,100,0,100,22.108,23.085935496524453
357,STM,Normal Wire,3002,1,Contact,0.6 MIL GMG TYPE,100,0,100,22.108,23.085935496524453
358,STM,Normal Wire,3002,1,Contact,0.6 MIL GMG TYPE,100,0,100,18.124000000000002,23.085935496524453
359,STM,Normal Wire,3002,1,Contact,0.6 MIL GMG TYPE,100,0,100,23.298000000000002,23.085935496524453
360,STM,Normal Wire,3002,1,Contact,0.6 MIL GMG TYPE,100,0,100,23.298000000000002,23.085935496524453
361,STM,Normal Wire,3002,1,Contact,0.6 MIL GMG TYPE,100,0,100,23.298000000000002,23.085935496524453
362,STM,Normal Wire,3002,1,Contact,0.6 MIL GMG TYPE,100,0,100,23.298000000000002,23.085935496524453
363,STM,Normal Wire,3002,1,Contact,0.6 MIL GMG TYPE,100,0,100,23.298000000000002,23.085935496524453
364,STM,Normal Wire,3002,1,Contact,0.6 MIL GMG TYPE,100,0,100,23.298000000000002,23.085935496524453
365,STM,Normal Wire,3002,1,Contact,0.6 MIL GMG TYPE,100,0,100,23.298000000000002,23.085935496524453
366,STM,Normal Wire,3002,1,Contact,0.6 MIL GMG TYPE,100,0,100,18.124000000000002,23.085935496524453
367,STM,Normal Wire,3002,1,Contact,0.6 MIL GMG TYPE,100,0,100,18.124000000000002,23.085935496524453
368,STM,Normal Wire,3002,1,Contact,0.6 MIL GMG TYPE,100,0,100,18.124000000000002,23.085935496524453
369,STM,Normal Wire,3002,1,Contact,0.6 MIL GMG TYPE,100,0,100,18.124000000000002,23.085935496524453
370,STM,Normal Wire,3002,1,Contact,0.6 MIL GMG TYPE,100,0,100,18.124000000000002,23.085935496524453
371,STM,Normal Wire,3002,1,Contact,0.6 MIL GMG TYPE,100,0,100,23.298000000000002,23.085935496524453
372,STM,Normal Wire,3002,1,Contact,0.6 MIL GMG TYPE,100,0,100,23.968000000000004,23.085935496524453
373,STM,Normal Wire,3002,1,Contact,0.6 MIL GMG TYPE,100,0,100,23.968000000000004,23.085935496524453
374,STM,Normal Wire,3002,1,Contact,0.6 MIL GMG TYPE,100,0,100,25.09,23.085935496524453
375,STM,Normal Wire,3002,1,Contact,0.6 MIL GMG TYPE,100,0,100,25.09,23.085935496524453
376,STM,Normal Wire,3002,1,Contact,0.6 MIL GMG TYPE,100,0,100,25.09,23.085935496524453
377,STM,Normal Wire,3002,1,Contact,0.6 MIL GMG TYPE,100,0,100,25.09,23.085935496524453
378,STM,Normal Wire,3002,1,Contact,0.6 MIL GMG TYPE,100,0,100,25.09,23.085935496524453
379,STM,Normal Wire,3002,1,Contact,0.6 MIL GMG TYPE,100,0,100,23.968000000000004,23.085935496524453
380,STM,Normal Wire,3002,1,Contact,0.6 MIL GMG TYPE,100,0,100,23.968000000000004,23.085935496524453
381,STM,Normal Wire,3002,1,Contact,0.6 MIL GMG TYPE,100,0,100,23.968000000000004,23.085935496524453
382,STM,Normal Wire,3002,1,Contact,0.6 MIL GMG TYPE,100,0,100,23.968000000000004,23.085935496524453
383,STM,Normal Wire,3002,1,Contact,0.6 MIL GMG TYPE,100,0,100,23.968000000000004,23.085935496524453
384,STM,Normal Wire,3002,1,Contact,0.6 MIL GMG TYPE,100,0,100,23.968000000000004,23.085935496524453
385,STM,BSOB Wire,3003,6,Base,0.6 MIL GMG TYPE,50,50,50,22.108,22.984019733989815
386,STM,BSOB Wire,3003,6,Base,0.6 MIL GMG TYPE,50,50,50,22.108,22.984019733989815
387,STM,BSOB Wire,3003,6,Base,0.6 MIL GMG TYPE,50,50,50,22.108,22.984019733989815
388,STM,BSOB Wire,3003,6,Base,0.6 MIL GMG TYPE,50,50,50,22.108,22.984019733989815
389,STM,BSOB Wire,3003,6,Base,0.6 MIL GMG TYPE,50,50,50,22.108,22.984019733989815
390,STM,BSOB Wire,3003,6,Base,0.6 MIL GMG TYPE,50,50,50,18.124000000000002,22.984019733989815
391,STM,BSOB Wire,3003,6,Base,0.6 MIL GMG TYPE,50,50,50,18.124000000000002,22.984019733989815
392,STM,BSOB Wire,3003,6,Base,0.6 MIL GMG TYPE,50,50,50,25.09,22.984019733989815
393,STM,BSOB Wire,3003,6,Base,0.6 MIL GMG TYPE,50,50,50,25.09,22.984019733989815
394,STM,BSOB Wire,3003,6,Base,0.6 MIL GMG TYPE,50,50,50,25.09,22.984019733989815
395,STM,BSOB Wire,3003,6,Base,0.6 MIL GMG TYPE,50,50,50,25.09,22.984019733989815
396,STM,BSOB Wire,3003,6,Base,0.6 MIL GMG TYPE,50,50,50,22.108,22.984019733989815
397,STM,BSOB Wire,3003,6,Base,0.6 MIL GMG TYPE,50,50,50,22.108,22.984019733989815
398,STM,BSOB Wire,3003,6,Base,0.6 MIL GMG TYPE,50,50,50,22.108,22.984019733989815
399,STM,BSOB Wire,3003,6,Base,0.6 MIL GMG TYPE,50,50,50,23.298000000000002,22.984019733989815
400,STM,BSOB Wire,3003,6,Base,0.6 MIL GMG TYPE,50,50,50,23.298000000000002,22.984019733989815
401,STM,BSOB Wire,3003,6,Base,0.6 MIL GMG TYPE,50,50,50,23.298000000000002,22.984019733989815
402,STM,BSOB Wire,3003,6,Base,0.6 MIL GMG TYPE,50,50,50,23.298000000000002,22.984019733989815
403,STM,BSOB Wire,3003,6,Base,0.6 MIL GMG TYPE,50,50,50,23.298000000000002,22.984019733989815
404,STM,BSOB Wire,3003,6,Base,0.6 MIL GMG TYPE,50,50,50,23.298000000000002,22.984019733989815
405,STM,BSOB Wire,3003,6,Base,0.6 MIL GMG TYPE,50,50,50,23.298000000000002,22.984019733989815
406,STM,BSOB Wire,3003,6,Base,0.6 MIL GMG TYPE,50,50,50,18.124000000000002,22.984019733989815
407,STM,BSOB Wire,3003,6,Base,0.6 MIL GMG TYPE,50,50,50,18.124000000000002,22.984019733989815
408,STM,BSOB Wire,3003,6,Base,0.6 MIL GMG TYPE,50,50,50,18.124000000000002,22.984019733989815
409,STM,BSOB Wire,3003,6,Base,0.6 MIL GMG TYPE,50,50,50,18.124000000000002,22.984019733989815
410,STM,BSOB Wire,3003,6,Base,0.6 MIL GMG TYPE,50,50,50,18.124000000000002,22.984019733989815
411,STM,BSOB Wire,3003,6,Base,0.6 MIL GMG TYPE,50,50,50,18.124000000000002,22.984019733989815
412,STM,BSOB Wire,3003,6,Base,0.6 MIL GMG TYPE,50,50,50,23.298000000000002,22.984019733989815
413,STM,BSOB Wire,3003,6,Base,0.6 MIL GMG TYPE,50,50,50,23.968000000000004,22.984019733989815
414,STM,BSOB Wire,3003,6,Base,0.6 MIL GMG TYPE,50,50,50,23.968000000000004,22.984019733989815
415,STM,BSOB Wire,3003,6,Base,0.6 MIL GMG TYPE,50,50,50,25.09,22.984019733989815
416,STM,BSOB Wire,3003,6,Base,0.6 MIL GMG TYPE,50,50,50,25.09,22.984019733989815
417,STM,BSOB Wire,3003,6,Base,0.6 MIL GMG TYPE,50,50,50,25.09,22.984019733989815
418,STM,BSOB Wire,3003,6,Base,0.6 MIL GMG TYPE,50,50,50,25.09,22.984019733989815
419,STM,BSOB Wire,3003,6,Base,0.6 MIL GMG TYPE,50,50,50,23.968000000000004,22.984019733989815
420,STM,BSOB Wire,3003,6,Base,0.6 MIL GMG TYPE,50,50,50,23.968000000000004,22.984019733989815
421,STM,BSOB Wire,3003,6,Base,0.6 MIL GMG TYPE,50,50,50,23.968000000000004,22.984019733989815
422,STM,BSOB Wire,3003,6,Base,0.6 MIL GMG TYPE,50,50,50,23.968000000000004,22.984019733989815
423,STM,BSOB Wire,3003,6,Base,0.6 MIL GMG TYPE,50,50,50,23.968000000000004,22.984019733989815
424,STM,BSOB Wire,3003,6,Base,0.6 MIL GMG TYPE,50,50,50,23.968000000000004,22.984019733989815
425,STM,Normal Wire,3001,5,Contact,0.6 MIL GMG TYPE,2,2,2,22.108,23.086387562045672
426,STM,Normal Wire,3001,5,Base,0.6 MIL GMG TYPE,2,2,2,22.108,23.059234043366953
427,STM,Normal Wire,3001,5,Contact,0.6 MIL GMG TYPE,2,2,2,22.108,23.086387562045672
428,STM,Normal Wire,3001,5,Base,0.6 MIL GMG TYPE,2,2,2,22.108,23.059234043366953
429,STM,Normal Wire,3001,5,Contact,0.6 MIL GMG TYPE,2,2,2,22.108,23.086387562045672
430,STM,Normal Wire,3001,5,Base,0.6 MIL GMG TYPE,2,2,2,22.108,23.059234043366953
431,STM,Normal Wire,3001,5,Contact,0.6 MIL GMG TYPE,2,2,2,22.108,23.086387562045672
432,STM,Normal Wire,3001,5,Base,0.6 MIL GMG TYPE,2,2,2,22.108,23.059234043366953
433,STM,Normal Wire,3001,5,Contact,0.6 MIL GMG TYPE,2,2,2,18.124000000000002,23.086387562045672
434,STM,Normal Wire,3001,5,Base,0.6 MIL GMG TYPE,2,2,2,18.124000000000002,23.059234043366953
435,STM,BSOB Wire,3001,6,Base,0.6 MIL GMG TYPE,2,2,2,18.124000000000002,23.396321053464682
436,STM,BSOB Wire,3001,6,Base,0.6 MIL GMG TYPE,2,2,2,18.124000000000002,23.396321053464682
437,STM,Normal Wire,3001,5,Contact,0.6 MIL GMG TYPE,2,2,2,18.124000000000002,23.086387562045672
438,STM,Normal Wire,3001,5,Base,0.6 MIL GMG TYPE,2,2,2,18.124000000000002,23.059234043366953
439,STM,BSOB Wire,3001,6,Base,0.6 MIL GMG TYPE,2,2,2,18.124000000000002,23.396321053464682
440,STM,Normal Wire,3001,5,Contact,0.6 MIL GMG TYPE,2,2,2,18.124000000000002,23.086387562045672
441,STM,Normal Wire,3001,5,Base,0.6 MIL GMG TYPE,2,2,2,18.124000000000002,23.059234043366953
442,STM,Normal Wire,3001,5,Contact,0.6 MIL GMG TYPE,2,2,2,25.09,23.086387562045672
443,STM,Normal Wire,3001,5,Base,0.6 MIL GMG TYPE,2,2,2,25.09,23.059234043366953
444,STM,Normal Wire,3001,5,Contact,0.6 MIL GMG TYPE,2,2,2,25.09,23.086387562045672
445,STM,Normal Wire,3001,5,Base,0.6 MIL GMG TYPE,2,2,2,25.09,23.059234043366953
446,STM,Normal Wire,3001,5,Contact,0.6 MIL GMG TYPE,2,2,2,25.09,23.086387562045672
447,STM,Normal Wire,3001,5,Base,0.6 MIL GMG TYPE,2,2,2,25.09,23.059234043366953
448,STM,BSOB Wire,3001,6,Base,0.6 MIL GMG TYPE,2,2,2,22.108,23.396321053464682
449,STM,Normal Wire,3001,5,Contact,0.6 MIL GMG TYPE,2,2,2,22.108,23.086387562045672
450,STM,Normal Wire,3001,5,Base,0.6 MIL GMG TYPE,2,2,2,22.108,23.059234043366953
451,STM,BSOB Wire,3001,6,Base,0.6 MIL GMG TYPE,2,2,2,22.108,23.396321053464682
452,STM,Normal Wire,3001,5,Contact,0.6 MIL GMG TYPE,2,2,2,22.108,23.086387562045672
453,STM,Normal Wire,3001,5,Base,0.6 MIL GMG TYPE,2,2,2,22.108,23.059234043366953
454,STM,Normal Wire,3001,5,Contact,0.6 MIL GMG TYPE,2,2,2,22.108,23.086387562045672
455,STM,Normal Wire,3001,5,Base,0.6 MIL GMG TYPE,2,2,2,22.108,23.059234043366953
456,STM,BSOB Wire,3001,6,Base,0.6 MIL GMG TYPE,2,2,2,22.108,23.396321053464682
457,STM,Normal Wire,3001,5,Contact,0.6 MIL GMG TYPE,2,2,2,22.108,23.086387562045672
458,STM,Normal Wire,3001,5,Base,0.6 MIL GMG TYPE,2,2,2,22.108,23.059234043366953
459,STM,Normal Wire,3001,5,Contact,0.6 MIL GMG TYPE,2,2,2,23.298000000000002,23.086387562045672
460,STM,Normal Wire,3001,5,Base,0.6 MIL GMG TYPE,2,2,2,23.298000000000002,23.059234043366953
461,STM,Normal Wire,3001,5,Contact,0.6 MIL GMG TYPE,2,2,2,23.298000000000002,23.086387562045672
462,STM,Normal Wire,3001,5,Base,0.6 MIL GMG TYPE,2,2,2,23.298000000000002,23.059234043366953
463,STM,Normal Wire,3001,5,Contact,0.6 MIL GMG TYPE,2,2,2,23.298000000000002,23.086387562045672
464,STM,Normal Wire,3001,5,Base,0.6 MIL GMG TYPE,2,2,2,23.298000000000002,23.059234043366953
465,STM,Normal Wire,3001,5,Base,0.6 MIL GMG TYPE,2,2,2,23.298000000000002,23.059234043366953
466,STM,BSOB Wire,3001,6,Base,0.6 MIL GMG TYPE,2,2,2,23.298000000000002,23.396321053464682
467,STM,Normal Wire,3001,5,Contact,0.6 MIL GMG TYPE,2,2,2,23.298000000000002,23.086387562045672
468,STM,Normal Wire,3001,5,Contact,0.6 MIL GMG TYPE,2,2,2,23.298000000000002,23.086387562045672
469,STM,Normal Wire,3001,5,Base,0.6 MIL GMG TYPE,2,2,2,23.298000000000002,23.059234043366953
470,STM,Normal Wire,3001,5,Base,0.6 MIL GMG TYPE,2,2,2,23.298000000000002,23.059234043366953
471,STM,Normal Wire,3001,5,Contact,0.6 MIL GMG TYPE,2,2,2,23.298000000000002,23.086387562045672
472,STM,Normal Wire,3001,5,Base,0.6 MIL GMG TYPE,2,2,2,23.298000000000002,23.059234043366953
473,STM,Normal Wire,3001,5,Base,0.6 MIL GMG TYPE,2,2,2,18.124000000000002,23.059234043366953
474,STM,Normal Wire,3001,5,Contact,0.6 MIL GMG TYPE,2,2,2,18.124000000000002,23.086387562045672
475,STM,Normal Wire,3001,5,Base,0.6 MIL GMG TYPE,2,2,2,18.124000000000002,23.059234043366953
476,STM,Normal Wire,3001,5,Contact,0.6 MIL GMG TYPE,2,2,2,18.124000000000002,23.086387562045672
